83567170584526,89235155054671
93496224630382,100873445074328
86296268828999,96055329240947
93347206779935,83893345131219
86843393787089,88889829160639
84188732137522,92027135463098
102207567504270,83799231971659
96219758337642,89050372468822
93041889763657,99694489302186
94197911874143,89783231565232
102663849056560,79328289792338
106892753402266,104523476242412
84382074456690,101174196251208
94182333810785,70597954696761
76236845274836,95265168733622
77169309049274,76514260628884
84644425668910,87378510302471
89259292908058,80682459467104
98225387825499,105158769894273
85244769153612,85076256578471
88457746131605,80415067305779
69374559788712,84854909880703
96550734368649,90843158606477
90413262850961,90089190925065
95637992356421,95014566017787
79094013931427,93987184684101
97067279263108,72315717154075
80523974303899,88999069736217
88471808840440,89485873426836
75848963476879,92380925065799
92700542143018,81836791326845
114269133135811,76635763019972
92304669165936,104170632655471
90576782834501,84333611882224
84228719044854,106225716977275
86914943473924,87247934891751
75755540449425,80036497534867
90281495140647,76151171583796
86873879279701,107164280445186
108930666020789,98566763395731
95668569448836,80588204181271
109028226899684,78883943058026
80699568910569,91127560543104
105246809749359,94278265018660
84572615608007,98291798368744
70214414496827,109761249441571
79461850864296,87103119780894
82865774185755,86271582549421
86649132694422,86020584148854
92300090354171,90246954026545
79195933261272,82957460211561
87302357275363,74288047978317
89383943604225,92176795914899
101390074608902,79265758186318
72959507422163,84845287301454
98938243911000,96290170300030
92563948758331,90916845705300
75387585556293,92452762355310
98860117518840,90864029302203
86845968672878,79328760501745
82770992915490,86276893035264
83163088164463,98427989631586
85427643006592,97803063174517
82618455488724,92218163841369
101352341500768,96115689599598
103866308322320,99746320350739
91287493382120,76244611454221
93192963874356,74675634935423
88518342345335,86334021720561
91023381770178,75563728049668
95236792667573,99963935792649
96580580644054,97376764296121
98766344354257,80762516516912
99506345553360,91838738752073
98050303810904,72708789089098
90794134340809,77488495401880
93366714834873,96181660347216
83567434969445,100539602948209
94009045525019,75198800009872
89920158733198,94937016913091
102349774597910,97513046424262
98289850576066,91280332524382
75329627483736,96675866691363
86041769561958,96913638327839
93140307683438,96560085254175
96064207721292,95568511094586
86592683061839,83777470324522
99771464159179,82330988697175
88005022376886,91656090872573
82865748809441,103748399863052
96818860979460,103779673681494
89585692566647,76015646287715
83800554522186,94815181379705
67837215450708,97909141404904
80806662304909,99582764174980
77240313463833,96012831604275
98105710891950,101381538035286
89856146631096,80710083109392
111568797190657,114378539636562
93991373867409,90472077082154
